0.9375 	-0.9375 	0.5 	529.425
1 	-0.9375 	0.5 	509.327
1.0625 	-0.9375 	0.5 	487.53
1.125 	-0.9375 	0.5 	466.569
1.1875 	-0.9375 	0.5 	445.159
1.25 	-0.9375 	0.5 	425.937
1.3125 	-0.9375 	0.5 	405.43
1.375 	-0.9375 	0.5 	386.163
1.4375 	-0.9375 	0.5 	368.319
-0.5 	-0.875 	0.5 	454.691
-0.4375 	-0.875 	0.5 	483.279
-0.375 	-0.875 	0.5 	511.816
-0.3125 	-0.875 	0.5 	540.106
-0.25 	-0.875 	0.5 	567.436
-0.1875 	-0.875 	0.5 	593.795
-0.125 	-0.875 	0.5 	619.4
-0.0625 	-0.875 	0.5 	639.809
6.55292e-16 	-0.875 	0.5 	659.564
0.0625 	-0.875 	0.5 	674.319
0.125 	-0.875 	0.5 	685.832
0.1875 	-0.875 	0.5 	693.457
0.25 	-0.875 	0.5 	697.192
0.3125 	-0.875 	0.5 	696.523
0.375 	-0.875 	0.5 	692.116
0.4375 	-0.875 	0.5 	684.958
0.5 	-0.875 	0.5 	674.755
0.5625 	-0.875 	0.5 	661.958
0.625 	-0.875 	0.5 	645.746
0.6875 	-0.875 	0.5 	628.937
0.75 	-0.875 	0.5 	609.173
0.8125 	-0.875 	0.5 	589.323
0.875 	-0.875 	0.5 	566.021
0.9375 	-0.875 	0.5 	545.145
1 	-0.875 	0.5 	522.483
1.0625 	-0.875 	0.5 	498.487
1.125 	-0.875 	0.5 	478.303
1.1875 	-0.875 	0.5 	452.851
1.25 	-0.875 	0.5 	432.433
1.3125 	-0.875 	0.5 	410.222
1.375 	-0.875 	0.5 	389.822
1.4375 	-0.875 	0.5 	370.58
-0.5 	-0.8125 	0.5 	462.143
-0.4375 	-0.8125 	0.5 	493.032
-0.375 	-0.8125 	0.5 	525.014
-0.3125 	-0.8125 	0.5 	557.184
-0.25 	-0.8125 	0.5 	589.72
-0.1875 	-0.8125 	0.5 	619.583
-0.125 	-0.8125 	0.5 	647.767
-0.0625 	-0.8125 	0.5 	672.536
-8.8994e-16 	-0.8125 	0.5 	694.034
0.0625 	-0.8125 	0.5 	711.791
0.125 	-0.8125 	0.5 	725.07
0.1875 	-0.8125 	0.5 	731.474
0.25 	-0.8125 	0.5 	735.411
0.3125 	-0.8125 	0.5 	733.715
0.375 	-0.8125 	0.5 	729.339
0.4375 	-0.8125 	0.5 	720.714
0.5 	-0.8125 	0.5 	707.821
0.5625 	-0.8125 	0.5 	693.851
0.625 	-0.8125 	0.5 	673.795
0.6875 	-0.8125 	0.5 	654.982
0.75 	-0.8125 	0.5 	633.369
0.8125 	-0.8125 	0.5 	610.558
0.875 	-0.8125 	0.5 	586.051
0.9375 	-0.8125 	0.5 	560.774
1 	-0.8125 	0.5 	535.196
1.0625 	-0.8125 	0.5 	509.986
1.125 	-0.8125 	0.5 	487.429
1.1875 	-0.8125 	0.5 	460.191
1.25 	-0.8125 	0.5 	437.928
1.3125 	-0.8125 	0.5 	413.993
1.375 	-0.8125 	0.5 	392.688
1.4375 	-0.8125 	0.5 	371.217
-0.5 	-0.75 	0.5 	468.158
-0.4375 	-0.75 	0.5 	502.581
-0.375 	-0.75 	0.5 	538.977
-0.3125 	-0.75 	0.5 	574.983
-0.25 	-0.75 	0.5 	613.052
-0.1875 	-0.75 	0.5 	646.355
-0.125 	-0.75 	0.5 	678.338
-0.0625 	-0.75 	0.5 	707.711
-2.39782e-15 	-0.75 	0.5 	733.41
0.0625 	-0.75 	0.5 	753.082
0.125 	-0.75 	0.5 	765.026
0.1875 	-0.75 	0.5 	774.389
0.25 	-0.75 	0.5 	777.404
0.3125 	-0.75 	0.5 	774.459
0.375 	-0.75 	0.5 	768.91
0.4375 	-0.75 	0.5 	758.233
0.5 	-0.75 	0.5 	742.644
0.5625 	-0.75 	0.5 	726.033
0.625 	-0.75 	0.5 	705.006
0.6875 	-0.75 	0.5 	682.794
0.75 	-0.75 	0.5 	658.445
0.8125 	-0.75 	0.5 	632.263
0.875 	-0.75 	0.5 	605.242
0.9375 	-0.75 	0.5 	577.929
1 	-0.75 	0.5 	549.365
1.0625 	-0.75 	0.5 	522.205
1.125 	-0.75 	0.5 	494.678
1.1875 	-0.75 	0.5 	467.906
1.25 	-0.75 	0.5 	442.225
1.3125 	-0.75 	0.5 	417.685
1.375 	-0.75 	0.5 	393.894
1.4375 	-0.75 	0.5 	371.303
-0.5 	-0.6875 	0.5 	471.794
-0.4375 	-0.6875 	0.5 	510.881
-0.375 	-0.6875 	0.5 	551.378
-0.3125 	-0.6875 	0.5 	592.368
-0.25 	-0.6875 	0.5 	635.905
-0.1875 	-0.6875 	0.5 	673.884
-0.125 	-0.6875 	0.5 	712.327
-0.0625 	-0.6875 	0.5 	747.5
-2.97288e-15 	-0.6875 	0.5 	775.556
0.0625 	-0.6875 	0.5 	797.814
0.125 	-0.6875 	0.5 	809.465
0.1875 	-0.6875 	0.5 	823.353
0.25 	-0.6875 	0.5 	825.192
0.3125 	-0.6875 	0.5 	821.377
0.375 	-0.6875 	0.5 	812.505
0.4375 	-0.6875 	0.5 	799.148
0.5 	-0.6875 	0.5 	782.395
0.5625 	-0.6875 	0.5 	762.248
0.625 	-0.6875 	0.5 	738
0.6875 	-0.6875 	0.5 	712.584
0.75 	-0.6875 	0.5 	684.504
0.8125 	-0.6875 	0.5 	654.64
0.875 	-0.6875 	0.5 	625.119
0.9375 	-0.6875 	0.5 	593.02
1 	-0.6875 	0.5 	562.165
1.0625 	-0.6875 	0.5 	532.948
1.125 	-0.6875 	0.5 	501.795
1.1875 	-0.6875 	0.5 	473.208
1.25 	-0.6875 	0.5 	445.356
1.3125 	-0.6875 	0.5 	418.767
1.375 	-0.6875 	0.5 	394.01
1.4375 	-0.6875 	0.5 	370.157
-0.5 	-0.625 	0.5 	474.233
-0.4375 	-0.625 	0.5 	515.572
-0.375 	-0.625 	0.5 	562.252
-0.3125 	-0.625 	0.5 	607.993
-0.25 	-0.625 	0.5 	658.344
-0.1875 	-0.625 	0.5 	705.774
-0.125 	-0.625 	0.5 	750.355
-0.0625 	-0.625 	0.5 	789.713
-4.07573e-15 	-0.625 	0.5 	823.246
0.0625 	-0.625 	0.5 	849.413
0.125 	-0.625 	0.5 	867.54
0.1875 	-0.625 	0.5 	876.129
0.25 	-0.625 	0.5 	877.498
0.3125 	-0.625 	0.5 	872.315
0.375 	-0.625 	0.5 	860.601
0.4375 	-0.625 	0.5 	844.096
0.5 	-0.625 	0.5 	823.486
0.5625 	-0.625 	0.5 	799.857
0.625 	-0.625 	0.5 	772.615
0.6875 	-0.625 	0.5 	742.993
0.75 	-0.625 	0.5 	711.951
0.8125 	-0.625 	0.5 	677.763
0.875 	-0.625 	0.5 	644.876
0.9375 	-0.625 	0.5 	608.341
1 	-0.625 	0.5 	575.634
1.0625 	-0.625 	0.5 	540.506
1.125 	-0.625 	0.5 	509.691
1.1875 	-0.625 	0.5 	477.619
1.25 	-0.625 	0.5 	447.098
1.3125 	-0.625 	0.5 	418.778
1.375 	-0.625 	0.5 	391.482
1.4375 	-0.625 	0.5 	368.166
-0.5 	-0.5625 	0.5 	471.897
-0.4375 	-0.5625 	0.5 	517.086
-0.375 	-0.5625 	0.5 	571.15
-0.3125 	-0.5625 	0.5 	625.261
-0.25 	-0.5625 	0.5 	682.248
-0.1875 	-0.5625 	0.5 	739.822
-0.125 	-0.5625 	0.5 	790.703
-0.0625 	-0.5625 	0.5 	839.886
-2.48065e-15 	-0.5625 	0.5 	879.096
0.0625 	-0.5625 	0.5 	908.672
0.125 	-0.5625 	0.5 	927.146
0.1875 	-0.5625 	0.5 	935.322
0.25 	-0.5625 	0.5 	935.49
0.3125 	-0.5625 	0.5 	926.833
0.375 	-0.5625 	0.5 	912.269
0.4375 	-0.5625 	0.5 	892.134
0.5 	-0.5625 	0.5 	868.151
0.5625 	-0.5625 	0.5 	839.664
0.625 	-0.5625 	0.5 	809.22
0.6875 	-0.5625 	0.5 	776.073
0.75 	-0.5625 	0.5 	738.824
0.8125 	-0.5625 	0.5 	702.983
0.875 	-0.5625 	0.5 	664.097
0.9375 	-0.5625 	0.5 	625.617
1 	-0.5625 	0.5 	587.137
1.0625 	-0.5625 	0.5 	549.416
1.125 	-0.5625 	0.5 	513.842
1.1875 	-0.5625 	0.5 	479.406
1.25 	-0.5625 	0.5 	447.345
1.3125 	-0.5625 	0.5 	417.262
1.375 	-0.5625 	0.5 	387.816
1.4375 	-0.5625 	0.5 	362.898
-0.5 	-0.5 	0.5 	465.386
-0.4375 	-0.5 	0.5 	515.846
-0.375 	-0.5 	0.5 	574.639
-0.3125 	-0.5 	0.5 	638.454
-0.25 	-0.5 	0.5 	705.027
-0.1875 	-0.5 	0.5 	771.247
-0.125 	-0.5 	0.5 	836.647
-0.0625 	-0.5 	0.5 	896.196
-3.41583e-15 	-0.5 	0.5 	942.302
0.0625 	-0.5 	0.5 	980.083
0.125 	-0.5 	0.5 	999.142
0.1875 	-0.5 	0.5 	1004.38
0.25 	-0.5 	0.5 	1000.12
0.3125 	-0.5 	0.5 	988.166
0.375 	-0.5 	0.5 	968.127
0.4375 	-0.5 	0.5 	944.137
0.5 	-0.5 	0.5 	916.238
0.5625 	-0.5 	0.5 	882.821
0.625 	-0.5 	0.5 	847.671
0.6875 	-0.5 	0.5 	809.593
0.75 	-0.5 	0.5 	768.094
0.8125 	-0.5 	0.5 	726.772
0.875 	-0.5 	0.5 	684.045
0.9375 	-0.5 	0.5 	640.378
1 	-0.5 	0.5 	598.022
1.0625 	-0.5 	0.5 	556.059
1.125 	-0.5 	0.5 	516.957
1.1875 	-0.5 	0.5 	479.892
1.25 	-0.5 	0.5 	444.852
1.3125 	-0.5 	0.5 	413.051
1.375 	-0.5 	0.5 	382.989
1.4375 	-0.5 	0.5 	354.373
-0.5 	-0.4375 	0.5 	450.347
-0.4375 	-0.4375 	0.5 	507.244
-0.375 	-0.4375 	0.5 	573.664
-0.3125 	-0.4375 	0.5 	645.566
-0.25 	-0.4375 	0.5 	724.923
-0.1875 	-0.4375 	0.5 	806.187
-0.125 	-0.4375 	0.5 	890.778
-0.0625 	-0.4375 	0.5 	961.33
-4.23706e-15 	-0.4375 	0.5 	1021.38
0.0625 	-0.4375 	0.5 	1059.71
0.125 	-0.4375 	0.5 	1081.88
0.1875 	-0.4375 	0.5 	1083.51
0.25 	-0.4375 	0.5 	1073.57
0.3125 	-0.4375 	0.5 	1053.98
0.375 	-0.4375 	0.5 	1028.08
0.4375 	-0.4375 	0.5 	999.398
0.5 	-0.4375 	0.5 	965.211
0.5625 	-0.4375 	0.5 	927.863
0.625 	-0.4375 	0.5 	888.172
0.6875 	-0.4375 	0.5 	843.912
0.75 	-0.4375 	0.5 	799.409
0.8125 	-0.4375 	0.5 	750.642
0.875 	-0.4375 	0.5 	702.284
0.9375 	-0.4375 	0.5 	651.891
1 	-0.4375 	0.5 	606.882
1.0625 	-0.4375 	0.5 	561.011
1.125 	-0.4375 	0.5 	517.407
1.1875 	-0.4375 	0.5 	476.975
1.25 	-0.4375 	0.5 	439.644
1.3125 	-0.4375 	0.5 	405.018
1.375 	-0.4375 	0.5 	374.437
1.4375 	-0.4375 	0.5 	345.567
-0.5 	-0.375 	0.5 	429.513
-0.4375 	-0.375 	0.5 	491.363
-0.375 	-0.375 	0.5 	563.92
-0.3125 	-0.375 	0.5 	645.108
-0.25 	-0.375 	0.5 	739.586
-0.1875 	-0.375 	0.5 	840.75
-0.125 	-0.375 	0.5 	944.19
-0.0625 	-0.375 	0.5 	1039.28
-2.93082e-15 	-0.375 	0.5 	1113.24
0.0625 	-0.375 	0.5 	1162.29
0.125 	-0.375 	0.5 	1176.59
0.1875 	-0.375 	0.5 	1173.44
0.25 	-0.375 	0.5 	1152.54
0.3125 	-0.375 	0.5 	1124.58
0.375 	-0.375 	0.5 	1091.64
0.4375 	-0.375 	0.5 	1055.94
0.5 	-0.375 	0.5 	1017.17
0.5625 	-0.375 	0.5 	975.942
0.625 	-0.375 	0.5 	930.039
0.6875 	-0.375 	0.5 	881.246
0.75 	-0.375 	0.5 	830.797
0.8125 	-0.375 	0.5 	776.73
0.875 	-0.375 	0.5 	721.735
0.9375 	-0.375 	0.5 	667.354
1 	-0.375 	0.5 	611.499
1.0625 	-0.375 	0.5 	562.243
1.125 	-0.375 	0.5 	514.695
1.1875 	-0.375 	0.5 	471.046
1.25 	-0.375 	0.5 	430.827
1.3125 	-0.375 	0.5 	395.008
1.375 	-0.375 	0.5 	362.049
1.4375 	-0.375 	0.5 	332.917
-0.5 	-0.3125 	0.5 	397.338
-0.4375 	-0.3125 	0.5 	460.908
-0.375 	-0.3125 	0.5 	539.372
-0.3125 	-0.3125 	0.5 	629.278
-0.25 	-0.3125 	0.5 	744.195
-0.1875 	-0.3125 	0.5 	873.505
-0.125 	-0.3125 	0.5 	1005.22
-0.0625 	-0.3125 	0.5 	1134.18
-3.00519e-15 	-0.3125 	0.5 	1232.34
0.0625 	-0.3125 	0.5 	1287.74
0.125 	-0.3125 	0.5 	1294.81
0.1875 	-0.3125 	0.5 	1274.08
0.25 	-0.3125 	0.5 	1237.2
0.3125 	-0.3125 	0.5 	1197.11
0.375 	-0.3125 	0.5 	1157.36
0.4375 	-0.3125 	0.5 	1115.39
0.5 	-0.3125 	0.5 	1071.9
0.5625 	-0.3125 	0.5 	1025.26
0.625 	-0.3125 	0.5 	975.486
0.6875 	-0.3125 	0.5 	921.099
0.75 	-0.3125 	0.5 	863.267
0.8125 	-0.3125 	0.5 	802.318
0.875 	-0.3125 	0.5 	739.116
0.9375 	-0.3125 	0.5 	676.829
1 	-0.3125 	0.5 	615.838
1.0625 	-0.3125 	0.5 	559.484
1.125 	-0.3125 	0.5 	507.618
1.1875 	-0.3125 	0.5 	461.449
1.25 	-0.3125 	0.5 	417.8
1.3125 	-0.3125 	0.5 	379.239
1.375 	-0.3125 	0.5 	345.957
1.4375 	-0.3125 	0.5 	317.523
-0.5 	-0.25 	0.5 	353.717
-0.4375 	-0.25 	0.5 	415.993
-0.375 	-0.25 	0.5 	495.098
-0.3125 	-0.25 	0.5 	596.618
-0.25 	-0.25 	0.5 	726.956
-0.1875 	-0.25 	0.5 	883.725
-0.125 	-0.25 	0.5 	1064.96
-0.0625 	-0.25 	0.5 	1251.58
-4.01816e-15 	-0.25 	0.5 	1390.46
0.0625 	-0.25 	0.5 	1453.98
0.125 	-0.25 	0.5 	1438.51
0.1875 	-0.25 	0.5 	1384.51
0.25 	-0.25 	0.5 	1321.77
0.3125 	-0.25 	0.5 	1268.19
0.375 	-0.25 	0.5 	1220.25
0.4375 	-0.25 	0.5 	1175.05
0.5 	-0.25 	0.5 	1127.97
0.5625 	-0.25 	0.5 	1077.85
0.625 	-0.25 	0.5 	1022.59
0.6875 	-0.25 	0.5 	962.502
0.75 	-0.25 	0.5 	898.041
0.8125 	-0.25 	0.5 	828.009
0.875 	-0.25 	0.5 	758.021
0.9375 	-0.25 	0.5 	683.765
1 	-0.25 	0.5 	614.739
1.0625 	-0.25 	0.5 	551.527
1.125 	-0.25 	0.5 	494.32
1.1875 	-0.25 	0.5 	443.515
1.25 	-0.25 	0.5 	399.605
1.3125 	-0.25 	0.5 	361.161
1.375 	-0.25 	0.5 	327.066
1.4375 	-0.25 	0.5 	298.938
-0.5 	-0.1875 	0.5 	296.598
-0.4375 	-0.1875 	0.5 	354.211
-0.375 	-0.1875 	0.5 	428.972
-0.3125 	-0.1875 	0.5 	534.272
-0.25 	-0.1875 	0.5 	675.684
-0.1875 	-0.1875 	0.5 	866.152
-0.125 	-0.1875 	0.5 	1111.52
-0.0625 	-0.1875 	0.5 	1390.79
-3.06374e-15 	-0.1875 	0.5 	1623.97
0.0625 	-0.1875 	0.5 	1689.96
0.125 	-0.1875 	0.5 	1612.75
0.1875 	-0.1875 	0.5 	1492.87
0.25 	-0.1875 	0.5 	1395.17
0.3125 	-0.1875 	0.5 	1329.02
0.375 	-0.1875 	0.5 	1280.19
0.4375 	-0.1875 	0.5 	1234.39
0.5 	-0.1875 	0.5 	1186.05
0.5625 	-0.1875 	0.5 	1133.34
0.625 	-0.1875 	0.5 	1074.16
0.6875 	-0.1875 	0.5 	1008.28
0.75 	-0.1875 	0.5 	935.17
0.8125 	-0.1875 	0.5 	855.295
0.875 	-0.1875 	0.5 	770.453
0.9375 	-0.1875 	0.5 	686.48
1 	-0.1875 	0.5 	605.616
1.0625 	-0.1875 	0.5 	534.99
1.125 	-0.1875 	0.5 	474.315
1.1875 	-0.1875 	0.5 	421.216
1.25 	-0.1875 	0.5 	375.356
1.3125 	-0.1875 	0.5 	336.78
1.375 	-0.1875 	0.5 	303.519
1.4375 	-0.1875 	0.5 	276.437
-0.5 	-0.125 	0.5 	222.602
-0.4375 	-0.125 	0.5 	270.061
-0.375 	-0.125 	0.5 	332.867
-0.3125 	-0.125 	0.5 	428.36
-0.25 	-0.125 	0.5 	562.612
-0.1875 	-0.125 	0.5 	765.633
-0.125 	-0.125 	0.5 	1082.69
-0.0625 	-0.125 	0.5 	1551.21
-3.85391e-15 	-0.125 	0.5 	2002.61
0.0625 	-0.125 	0.5 	2059.79
0.125 	-0.125 	0.5 	1804.79
0.1875 	-0.125 	0.5 	1559.51
0.25 	-0.125 	0.5 	1428.59
0.3125 	-0.125 	0.5 	1373.06
0.375 	-0.125 	0.5 	1337.45
0.4375 	-0.125 	0.5 	1296.26
0.5 	-0.125 	0.5 	1247.55
0.5625 	-0.125 	0.5 	1193.17
0.625 	-0.125 	0.5 	1131.09
0.6875 	-0.125 	0.5 	1060.38
0.75 	-0.125 	0.5 	977.59
0.8125 	-0.125 	0.5 	887.006
0.875 	-0.125 	0.5 	786.783
0.9375 	-0.125 	0.5 	680.338
1 	-0.125 	0.5 	585.535
1.0625 	-0.125 	0.5 	509.978
1.125 	-0.125 	0.5 	445.904
1.1875 	-0.125 	0.5 	390.193
1.25 	-0.125 	0.5 	343.467
1.3125 	-0.125 	0.5 	305.029
1.375 	-0.125 	0.5 	274.941
1.4375 	-0.125 	0.5 	251.165
-0.5 	-0.0625 	0.5 	137.654
-0.4375 	-0.0625 	0.5 	166.244
-0.375 	-0.0625 	0.5 	212.079
-0.3125 	-0.0625 	0.5 	272.964
-0.25 	-0.0625 	0.5 	370.709
-0.1875 	-0.0625 	0.5 	533.39
-0.125 	-0.0625 	0.5 	841.95
-0.0625 	-0.0625 	0.5 	1516.27
-3.52756e-15 	-0.0625 	0.5 	2733.4
0.0625 	-0.0625 	0.5 	2646.62
0.125 	-0.0625 	0.5 	1913.64
0.1875 	-0.0625 	0.5 	1469.85
0.25 	-0.0625 	0.5 	1392.77
0.3125 	-0.0625 	0.5 	1402.7
0.375 	-0.0625 	0.5 	1400.06
0.4375 	-0.0625 	0.5 	1366.75
0.5 	-0.0625 	0.5 	1312.61
0.5625 	-0.0625 	0.5 	1259.55
0.625 	-0.0625 	0.5 	1196.93
0.6875 	-0.0625 	0.5 	1118.76
0.75 	-0.0625 	0.5 	1026.32
0.8125 	-0.0625 	0.5 	925.098
0.875 	-0.0625 	0.5 	811.055
0.9375 	-0.0625 	0.5 	660.416
1 	-0.0625 	0.5 	534.862
1.0625 	-0.0625 	0.5 	476.373
1.125 	-0.0625 	0.5 	407.787
1.1875 	-0.0625 	0.5 	346.305
1.25 	-0.0625 	0.5 	304.479
1.3125 	-0.0625 	0.5 	268.798
1.375 	-0.0625 	0.5 	234.025
1.4375 	-0.0625 	0.5 	220.124
-0.5 	-7.58942e-19 	0.5 	42.0682
-0.4375 	0 	0.5 	49.7462
-0.375 	-4.33681e-19 	0.5 	64.5583
-0.3125 	-6.50521e-19 	0.5 	78.5084
-0.25 	-2.38524e-18 	0.5 	109.508
-0.1875 	-4.06576e-19 	0.5 	152.904
-0.125 	1.0842e-18 	0.5 	202.141
-0.0625 	1.13841e-18 	0.5 	243.269
-2.70644e-17 	1.40946e-18 	0.5 	-9015.05
0.625 	5.42101e-20 	0.5 	1261.85
0.6875 	-5.42101e-20 	0.5 	1233.19
0.75 	4.33681e-19 	0.5 	1095
0.8125 	-4.87891e-19 	0.5 	985.186
0.875 	-3.79471e-19 	0.5 	865.427
0.9375 	-1.6263e-19 	0.5 	613.969
1 	3.9041e-19 	0.5 	138.189
1.0625 	4.33681e-19 	0.5 	461.646
1.125 	-2.05998e-18 	0.5 	347.095
1.1875 	-2.20906e-18 	0.5 	292.761
1.25 	-1.51788e-18 	0.5 	253.981
1.3125 	-5.06865e-18 	0.5 	224.285
1.375 	-5.20417e-18 	0.5 	199.666
1.4375 	-7.58942e-18 	0.5 	181.667
-0.5 	0.0625 	0.5 	-56.1698
-0.4375 	0.0625 	0.5 	-72.7469
-0.375 	0.0625 	0.5 	-93.6218
-0.3125 	0.0625 	0.5 	-122.191
-0.25 	0.0625 	0.5 	-186.274
-0.1875 	0.0625 	0.5 	-300.003
-0.125 	0.0625 	0.5 	-572.745
-0.0625 	0.0625 	0.5 	-1385.31
-3.15503e-17 	0.0625 	0.5 	-3880.93
0.0625 	0.0625 	0.5 	-5630.83
0.125 	0.0625 	0.5 	-5867.79
0.6875 	0.0625 	0.5 	-1687.37
0.75 	0.0625 	0.5 	-1249.55
0.8125 	0.0625 	0.5 	-812.509
0.875 	0.0625 	0.5 	-437.036
0.9375 	0.0625 	0.5 	-84.0898
1 	0.0625 	0.5 	202.785
1.0625 	0.0625 	0.5 	278.815
1.125 	0.0625 	0.5 	262.096
1.1875 	0.0625 	0.5 	231.813
1.25 	0.0625 	0.5 	191.019
1.3125 	0.0625 	0.5 	179.465
1.375 	0.0625 	0.5 	162.517
1.4375 	0.0625 	0.5 	145.886
-0.5 	0.125 	0.5 	-153.033
-0.4375 	0.125 	0.5 	-193.919
-0.375 	0.125 	0.5 	-247.132
-0.3125 	0.125 	0.5 	-319.599
-0.25 	0.125 	0.5 	-445.92
-0.1875 	0.125 	0.5 	-661.872
-0.125 	0.125 	0.5 	-1054.12
-0.0625 	0.125 	0.5 	-1803.11
-1.43613e-15 	0.125 	0.5 	-2928.27
0.0625 	0.125 	0.5 	-3974.76
0.125 	0.125 	0.5 	-4527.75
0.1875 	0.125 	0.5 	-4702.2
0.25 	0.125 	0.5 	-4555.84
0.3125 	0.125 	0.5 	-4356.71
0.375 	0.125 	0.5 	-4089.98
0.4375 	0.125 	0.5 	-3644.61
0.5 	0.125 	0.5 	-3083.84
0.5625 	0.125 	0.5 	-2548.56
0.625 	0.125 	0.5 	-2061.2
0.6875 	0.125 	0.5 	-1631.99
0.75 	0.125 	0.5 	-1234.68
0.8125 	0.125 	0.5 	-864.692
0.875 	0.125 	0.5 	-535.586
0.9375 	0.125 	0.5 	-253.83
1 	0.125 	0.5 	-45.76
1.0625 	0.125 	0.5 	68.9285
1.125 	0.125 	0.5 	110.876
1.1875 	0.125 	0.5 	120.974
1.25 	0.125 	0.5 	119.927
1.3125 	0.125 	0.5 	116.85
1.375 	0.125 	0.5 	108.955
1.4375 	0.125 	0.5 	103.271
-0.5 	0.1875 	0.5 	-248.577
-0.4375 	0.1875 	0.5 	-303.123
-0.375 	0.1875 	0.5 	-375.977
-0.3125 	0.1875 	0.5 	-484.12
-0.25 	0.1875 	0.5 	-640.865
-0.1875 	0.1875 	0.5 	-886.538
-0.125 	0.1875 	0.5 	-1256.55
-0.0625 	0.1875 	0.5 	-1802.78
-2.95456e-15 	0.1875 	0.5 	-2474.81
0.0625 	0.1875 	0.5 	-3114.93
0.125 	0.1875 	0.5 	-3544.73
0.1875 	0.1875 	0.5 	-3747.84
0.25 	0.1875 	0.5 	-3750.65
0.3125 	0.1875 	0.5 	-3633.99
0.375 	0.1875 	0.5 	-3414.23
0.4375 	0.1875 	0.5 	-3102.23
0.5 	0.1875 	0.5 	-2712.24
0.5625 	0.1875 	0.5 	-2308.89
0.625 	0.1875 	0.5 	-1915.96
0.6875 	0.1875 	0.5 	-1553.27
0.75 	0.1875 	0.5 	-1213.26
0.8125 	0.1875 	0.5 	-901.304
0.875 	0.1875 	0.5 	-627.251
0.9375 	0.1875 	0.5 	-395.478
1 	0.1875 	0.5 	-214.549
1.0625 	0.1875 	0.5 	-95.3486
1.125 	0.1875 	0.5 	-24.249
1.1875 	0.1875 	0.5 	12.3244
1.25 	0.1875 	0.5 	34.8913
1.3125 	0.1875 	0.5 	46.1397
1.375 	0.1875 	0.5 	51.8544
1.4375 	0.1875 	0.5 	55.5262
-0.5 	0.25 	0.5 	-327.741
-0.4375 	0.25 	0.5 	-393.181
-0.375 	0.25 	0.5 	-479.115
-0.3125 	0.25 	0.5 	-606.559
-0.25 	0.25 	0.5 	-773.984
-0.1875 	0.25 	0.5 	-1005.92
-0.125 	0.25 	0.5 	-1314.07
-0.0625 	0.25 	0.5 	-1729.4
-3.04303e-15 	0.25 	0.5 	-2163.23
0.0625 	0.25 	0.5 	-2574.4
0.125 	0.25 	0.5 	-2895.81
0.1875 	0.25 	0.5 	-3074.22
0.25 	0.25 	0.5 	-3117.56
0.3125 	0.25 	0.5 	-3053.2
0.375 	0.25 	0.5 	-2896.95
0.4375 	0.25 	0.5 	-2665.73
0.5 	0.25 	0.5 	-2386.34
0.5625 	0.25 	0.5 	-2074.56
0.625 	0.25 	0.5 	-1768.5
0.6875 	0.25 	0.5 	-1467.85
0.75 	0.25 	0.5 	-1184.99
0.8125 	0.25 	0.5 	-918.948
0.875 	0.25 	0.5 	-692.15
0.9375 	0.25 	0.5 	-490.578
1 	0.25 	0.5 	-334.676
1.0625 	0.25 	0.5 	-218.6
