0.875 	-0.9375 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.9375 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.9375 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.875 	0.5 	26.9423 	-3.56233 	0
-2.40948e-15 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.875 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.875 	0.5 	26.9423 	-3.56233 	0
1 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.875 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.875 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-1.68854e-15 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.8125 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.8125 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.75 	0.5 	26.9423 	-3.56233 	0
-1.164e-15 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.75 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.75 	0.5 	26.9423 	-3.56233 	0
1 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.75 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.75 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-2.89601e-15 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.6875 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.6875 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.625 	0.5 	26.9423 	-3.56233 	0
-2.94816e-15 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.625 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.625 	0.5 	26.9423 	-3.56233 	0
1 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.625 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.625 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-3.67154e-15 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.5625 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.5625 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.5 	0.5 	26.9423 	-3.56233 	0
-3.31506e-15 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.5 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.5 	0.5 	26.9423 	-3.56233 	0
1 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.5 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.5 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-1.93855e-15 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.4375 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.4375 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.375 	0.5 	26.9423 	-3.56233 	0
-9.53122e-16 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.375 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.375 	0.5 	26.9423 	-3.56233 	0
1 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.375 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.375 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-9.08345e-16 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.3125 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.3125 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.25 	0.5 	26.9423 	-3.56233 	0
-4.85397e-16 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.625 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.6875 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.75 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.8125 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.875 	-0.25 	0.5 	26.9423 	-3.56233 	0
0.9375 	-0.25 	0.5 	26.9423 	-3.56233 	0
1 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.0625 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.125 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.1875 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.25 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.3125 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.375 	-0.25 	0.5 	26.9423 	-3.56233 	0
1.4375 	-0.25 	0.5 	26.9423 	-3.56233 	0
-0.5 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.4375 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.375 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.3125 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.25 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.1875 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.125 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-0.0625 	-0.1875 	0.5 	26.9423 	-3.56233 	0
-2.92984e-15 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.0625 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.125 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.1875 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.25 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.3125 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.375 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.4375 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.5 	-0.1875 	0.5 	26.9423 	-3.56233 	0
0.5625 	-0.1875 	0.5 	26.9423 	-3.56233 	0
