1.504757519808003,0.2953793247621427
0.3054956590042397,0.07470035693116789
0.11388068759377146,0.030194505218127887
0.053983027035306996,0.0163886452161626
0.03523860579315756,0.006821789139922526
0.02504577660742454,0.004943653197712598
0.020235694469910758,0.004039430341346212
0.017036757570277,0.003386454888850244
0.014660485654487528,0.0030447378859928026
0.012928921800490215,0.0026582832074834336
0.011724386494819182,0.0024289359122808764
0.010398951565090716,0.0022264211258405434
0.009597833574831707,0.002049942228810948
0.008687731317305663,0.0018983290666096122
0.008032785520686387,0.0017565681255186558
0.007405797109403017,0.0016440959834592035
0.006861813198017795,0.0015242491314971882
0.006470732288175079,0.0014400479842096485
0.005896013684439931,0.0013547418633198672
0.0054882459765292725,0.0012748848523580455
0.00531548658283819,0.001214157916893778
0.004934212649463314,0.001148444678149291
0.0048442728565651965,0.0010943667698954194
0.004550693434019318,0.001044100355746639
0.004238269551123476,0.000992449458872794
0.003977492227488256,0.0009512121703591192
0.003995074108727842,0.0009092210713998406
0.0036373168624195657,0.0008710099020678939
0.0035713120026014873,0.0008380912047771817
0.0033900970992577534,0.0008028001583746137
0.0032534003716537477,0.0007707195880573047
0.0031099938402048446,0.0007432133311796919
0.003046765887005719,0.0007223995694019055
0.0028694889692419028,0.0006926237565042523
0.0029022282895427264,0.0006708017498990919
0.0027159934163669135,0.0006479053915727298
0.0026024696867141153,0.0006251967100923269
0.00247130081340119,0.000605531498246543
0.002464448435546286,0.0005831224540826297
0.002336447629807803,0.0005705767086259413
0.0023010126413787507,0.0005524764575815445
0.002243618936453946,0.0005362792926308123
0.0021496558905098272,0.0005214119481369744
0.0020627317397891912,0.0005038638001817593
0.0020766110677480883,0.0004922183513741456
0.00195884018913292,0.0004801172196143537
0.0019355550555383407,0.00046664866362765175
0.001815770056272569,0.00045548284640214434
0.00179024970053492,0.0004439550553531979
0.0017319640738911863,0.00043275079185972187
0.001791563405090379,0.00042421829791393015
